city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Ammanabrolu,Ammanabrolu,15.5802,80.1488,India,IN,IND,Andhra Pradesh,,9938,1356545605
Balal,Balal,12.3857,75.282,India,IN,IND,Kerala,,9936,1356089519
Kamdoli,Kamdoli,15.2048,75.2549,India,IN,IND,Karnātaka,,9935,1356432660
Bagodar,Bagodar,24.0803,85.8306,India,IN,IND,Jhārkhand,,9934,1356982934
Telwa,Telwa,26.0877,86.517,India,IN,IND,Bihār,,9931,1356257721
Akalāpura,Akalapura,13.4852,77.4621,India,IN,IND,Karnātaka,,9930,1356618301
Telpur,Telpur,27.0548,84.3336,India,IN,IND,Bihār,,9930,1356766588
Kinālūr,Kinalur,11.4667,75.8333,India,IN,IND,Kerala,,9930,1356582456
Lālganj,Lalganj,25.7297,87.4799,India,IN,IND,Bihār,,9929,1356756752
Khāpdeh,Khapdeh,26.2706,87.1993,India,IN,IND,Bihār,,9929,1356898004
Kalimala,Kalimala,18.0738,81.7495,India,IN,IND,Chhattīsgarh,,9926,1356918951
Kadrābād,Kadrabad,25.5793,85.9475,India,IN,IND,Bihār,,9926,1356036353
Parwāha,Parwaha,26.2336,87.2197,India,IN,IND,Bihār,,9925,1356823574
Paval,Paval,12.2958,75.4056,India,IN,IND,Kerala,,9923,1356781512
Vedurupāvalūru,Vedurupavaluru,16.5519,80.7309,India,IN,IND,Andhra Pradesh,,9923,1356325276
Kargahiā Purab,Kargahia Purab,26.7887,84.5298,India,IN,IND,Bihār,,9922,1356215234
Bajwāra,Bajwara,31.515,75.9494,India,IN,IND,Punjab,,9921,1356172127
Angalakudūru Malepalle,Angalakuduru Malepalle,16.2392,80.6117,India,IN,IND,Andhra Pradesh,,9920,1356531518
Dharmavaram,Dharmavaram,18.2164,83.8856,India,IN,IND,Andhra Pradesh,,9919,1356129246
Minnāmpalli,Minnampalli,11.6758,78.2676,India,IN,IND,Tamil Nādu,,9918,1356225075
Pavittiram,Pavittiram,11.1406,78.3631,India,IN,IND,Tamil Nādu,,9917,1356234407
Honwāda,Honwada,16.7333,77.9333,India,IN,IND,Andhra Pradesh,,9916,1356033791
Barni,Barni,25.3484,85.0594,India,IN,IND,Bihār,,9914,1356558002
Pipraun,Pipraun,26.599,85.9356,India,IN,IND,Bihār,,9913,1356858835
Pūdimadaka,Pudimadaka,17.5,83.0167,India,IN,IND,Andhra Pradesh,,9912,1356646092
Kunnūr,Kunnur,9.5882,77.7006,India,IN,IND,Tamil Nādu,,9910,1356219148
Karajgi,Karajgi,14.8641,75.4535,India,IN,IND,Karnātaka,,9910,1356050075
Kaunra,Kaunra,25.5231,84.5575,India,IN,IND,Bihār,,9906,1356037434
Bharhopur,Bharhopur,25.9488,84.5274,India,IN,IND,Bihār,,9903,1356544709
Kaith,Kaith,25.4776,86.2001,India,IN,IND,Bihār,,9902,1356743248
Nāvinipatti,Navinipatti,10.0439,78.3557,India,IN,IND,Tamil Nādu,,9901,1356203007
Suhiya,Suhiya,25.6482,84.3916,India,IN,IND,Bihār,,9898,1356624070
Shankarampet,Shankarampet,18.049,77.9143,India,IN,IND,Andhra Pradesh,,9897,1356385422
Tonse East,Tonse East,13.3963,74.7217,India,IN,IND,Karnātaka,,9896,1356639374
Wāngi,Wangi,18.1833,75.15,India,IN,IND,Mahārāshtra,,9895,1356576996
Bilehra,Bilehra,23.6463,78.7311,India,IN,IND,Madhya Pradesh,,9894,1356328138
Dera Baba Nanak,Dera Baba Nanak,32.0321,75.0292,India,IN,IND,Punjab,,9892,1356706781
Ippagūdem,Ippagudem,17.7668,79.3751,India,IN,IND,Andhra Pradesh,,9892,1356151123
Siruvalūr,Siruvalur,11.36,77.4575,India,IN,IND,Tamil Nādu,,9890,1356142549
Baghānt,Baghant,26.1748,86.1705,India,IN,IND,Bihār,,9889,1356697262
Jettihalli,Jettihalli,12.08,78.1193,India,IN,IND,Tamil Nādu,,9889,1356304777
Gudgeri,Gudgeri,15.1225,75.3653,India,IN,IND,Karnātaka,,9886,1356313738
Namakadu,Namakadu,14.006,80.1194,India,IN,IND,Andhra Pradesh,,9885,1356314478
Muthābana,Muthabana,24.9346,88.0425,India,IN,IND,West Bengal,,9884,1356015575
Bhadsara,Bhadsara,25.3696,84.8444,India,IN,IND,Bihār,,9884,1356255694
Kadanganeri,Kadanganeri,8.92,77.55,India,IN,IND,Tamil Nādu,,9882,1356206442
Kaimāti,Kaimati,26.3186,89.7843,India,IN,IND,Assam,,9882,1356917958
Chintapalle,Chintapalle,17.8667,82.35,India,IN,IND,Andhra Pradesh,,9882,1356351597
Gurwaliā Biswās,Gurwalia Biswas,26.8372,84.4687,India,IN,IND,Bihār,,9882,1356051308
Sultānpur,Sultanpur,29.16,79.06,India,IN,IND,Uttarākhand,,9881,1356063593
Hosahalli,Hosahalli,14.648,76.4672,India,IN,IND,Karnātaka,,9878,1356470279
Barahra,Barahra,26.2356,86.5615,India,IN,IND,Bihār,,9877,1356259938
Baltāra,Baltara,25.5116,86.7232,India,IN,IND,Bihār,,9876,1356481249
Tādiparti,Tadiparti,17.1769,82.2757,India,IN,IND,Andhra Pradesh,,9875,1356632110
Reddigūdem,Reddigudem,16.8939,80.6917,India,IN,IND,Andhra Pradesh,,9873,1356064520
Nayāgaon,Nayagaon,24.5622,74.776,India,IN,IND,Rājasthān,,9873,1356976251
Qāzigund,Qazigund,33.5921,75.1654,India,IN,IND,Jammu and Kashmīr,,9871,1356057369
Chegūr,Chegur,17.1758,78.2298,India,IN,IND,Andhra Pradesh,,9870,1356982116
Ommangi,Ommangi,17.2597,82.2236,India,IN,IND,Andhra Pradesh,,9870,1356850356
Pālepalli,Palepalli,12.5667,78.3071,India,IN,IND,Tamil Nādu,,9865,1356078107
Muttattuteruvu,Muttattuteruvu,9.4333,76.5389,India,IN,IND,Kerala,,9864,1356160936
Vettaikkāraniruppu,Vettaikkaraniruppu,10.5739,79.8353,India,IN,IND,Tamil Nādu,,9861,1356184179
Lingampet,Lingampet,18.2383,78.1303,India,IN,IND,Andhra Pradesh,,9860,1356911464
Mahisānrh,Mahisanrh,25.7358,85.5818,India,IN,IND,Bihār,,9859,1356055064
Majhgawān,Majhgawan,23.4039,80.2098,India,IN,IND,Madhya Pradesh,,9857,1356093683
Tanichchiyam,Tanichchiyam,10.0412,78.0127,India,IN,IND,Tamil Nādu,,9857,1356215690
Paradarāmi,Paradarami,13.0833,78.9833,India,IN,IND,Andhra Pradesh,,9856,1356031235
Bērikai,Berikai,12.8056,77.971,India,IN,IND,Tamil Nādu,,9855,1356651556
Narasimharājapura,Narasimharajapura,13.6108,75.512,India,IN,IND,Karnātaka,,9852,1356403111
Achchippatti,Achchippatti,10.6989,77.015,India,IN,IND,Tamil Nādu,,9849,1356170278
Kadoli,Kadoli,15.88,74.56,India,IN,IND,Karnātaka,,9849,1356013157
Tīgaon,Tigaon,21.6456,78.4576,India,IN,IND,Madhya Pradesh,,9847,1356180687
Surīr,Surir,27.7718,77.7208,India,IN,IND,Uttar Pradesh,,9845,1356838373
Tūlin,Tulin,23.37,85.9,India,IN,IND,West Bengal,,9844,1356533903
Boriguma,Boriguma,19.0468,82.5532,India,IN,IND,Chhattīsgarh,,9844,1356116903
Katarmāla,Katarmala,25.5036,86.2447,India,IN,IND,Bihār,,9843,1356955745
Hānsa,Hansa,26.0911,87.3089,India,IN,IND,Bihār,,9841,1356711540
Khariāl,Kharial,30.1056,75.8855,India,IN,IND,Punjab,,9839,1356897177
Kokiladānga,Kokiladanga,26.3688,89.8335,India,IN,IND,West Bengal,,9839,1356749040
Pedda Kotayalanka,Pedda Kotayalanka,16.1567,80.8314,India,IN,IND,Andhra Pradesh,,9839,1356183491
Itamukkala,Itamukkala,15.3731,80.113,India,IN,IND,Andhra Pradesh,,9839,1356306377
Kaimūh,Kaimuh,33.7197,75.0811,India,IN,IND,Jammu and Kashmīr,,9839,1356552576
Shāhzādpur,Shahzadpur,25.6541,86.8709,India,IN,IND,Bihār,,9839,1356823439
Manubolu,Manubolu,14.1833,79.8833,India,IN,IND,Andhra Pradesh,,9838,1356151260
Patsanda,Patsanda,24.858,86.3008,India,IN,IND,Bihār,,9837,1356316787
Chandankiāri,Chandankiari,23.5781,86.3598,India,IN,IND,West Bengal,,9836,1356084280
Karghar,Karghar,25.1267,83.9274,India,IN,IND,Bihār,,9835,1356462654
Iraiyūr,Iraiyur,11.7834,79.197,India,IN,IND,Tamil Nādu,,9831,1356426034
Pushpattūr,Pushpattur,10.5438,77.41,India,IN,IND,Tamil Nādu,,9831,1356171131
Terku Narippaiyūr,Terku Narippaiyur,9.1167,78.4188,India,IN,IND,Tamil Nādu,,9831,1356233103
Bīrpur Bārāpatti Pindraun,Birpur Barapatti Pindraun,26.5475,86.3898,India,IN,IND,Bihār,,9831,1356692198
Kodivalasa,Kodivalasa,13.2547,79.4249,India,IN,IND,Tamil Nādu,,9830,1356546738
Gangāpur Athar,Gangapur Athar,25.8214,85.7123,India,IN,IND,Bihār,,9827,1356935991
Nisarpur,Nisarpur,22.1088,74.8078,India,IN,IND,Madhya Pradesh,,9826,1356162861
Kusugal,Kusugal,15.3667,75.2167,India,IN,IND,Karnātaka,,9825,1356568466
Pithaura,Pithaura,26.262,87.0983,India,IN,IND,Bihār,,9822,1356449995
Baragaon,Baragaon,25.1348,85.432,India,IN,IND,Bihār,,9822,1356907977
Amjhār,Amjhar,25.0641,84.5591,India,IN,IND,Bihār,,9820,1356386670
Nāgulapādu,Nagulapadu,16.0634,80.3395,India,IN,IND,Andhra Pradesh,,9820,1356015000
Indūrti,Indurti,18.2233,79.1355,India,IN,IND,Andhra Pradesh,,9816,1356073625
Gorha,Gorha,26.2267,86.9349,India,IN,IND,Bihār,,9815,1356053028
Chuhal,Chuhal,31.595,75.9684,India,IN,IND,Punjab,,9811,1356942609
Aurāhi,Aurahi,26.0355,86.7467,India,IN,IND,Bihār,,9808,1356259978
Basāpatna,Basapatna,15.4302,76.4869,India,IN,IND,Karnātaka,,9808,1356001903
Pasupatikovil,Pasupatikovil,10.8893,79.1795,India,IN,IND,Tamil Nādu,,9808,1356173632
Nūrpur,Nurpur,32.3,75.9,India,IN,IND,Himāchal Pradesh,,9807,1356076128
Kalas,Kalas,15.0981,75.4067,India,IN,IND,Karnātaka,,9807,1356171994
Pālkot,Palkot,22.8748,84.6433,India,IN,IND,Jhārkhand,,9804,1356093714
Dumri,Dumri,25.735,84.8762,India,IN,IND,Bihār,,9803,1356794728
Gangaur,Gangaur,26.5666,85.8821,India,IN,IND,Bihār,,9803,1356943915
Sorab,Sorab,14.3814,75.0918,India,IN,IND,Karnātaka,,9803,1356932920
Kinhālu,Kinhalu,15.4431,76.1397,India,IN,IND,Karnātaka,,9802,1356502789
Kalyānpur,Kalyanpur,26.4802,84.1789,India,IN,IND,Bihār,,9802,1356695468
Paravāda,Paravada,17.6283,83.0793,India,IN,IND,Andhra Pradesh,,9802,1356382983
Kīl Vālūr,Kil Valur,10.7659,79.7419,India,IN,IND,Tamil Nādu,,9801,1356091652
Keshwāri,Keshwari,24.1878,85.8411,India,IN,IND,Jhārkhand,,9801,1356254588
Devikāpuram,Devikapuram,12.4744,79.3475,India,IN,IND,Tamil Nādu,,9800,1356422582
Mānushmuria,Manushmuria,22.2808,86.7386,India,IN,IND,Jhārkhand,,9800,1356026606
Velpūru,Velpuru,16.1775,80.7425,India,IN,IND,Andhra Pradesh,,9796,1356294147
Sukhsena,Sukhsena,25.6881,87.1194,India,IN,IND,Bihār,,9795,1356158778
Silvārpatti,Silvarpatti,10.4473,77.9086,India,IN,IND,Tamil Nādu,,9793,1356246139
Khathjari,Khathjari,24.7046,81.9891,India,IN,IND,Madhya Pradesh,,9793,1356555426
Veppattūr,Veppattur,11.0154,79.4344,India,IN,IND,Tamil Nādu,,9790,1356171527
Chak Thāt,Chak That,25.7347,86.034,India,IN,IND,Bihār,,9787,1356871109
Bāg,Bag,22.359,74.7905,India,IN,IND,Madhya Pradesh,,9787,1356915210
Bamora,Bamora,24.0554,78.0893,India,IN,IND,Madhya Pradesh,,9785,1356480906
Kotli Ablu,Kotli Ablu,30.3504,74.7868,India,IN,IND,Punjab,,9783,1356070767
Jhitkahiyā,Jhitkahiya,26.786,84.8858,India,IN,IND,Bihār,,9782,1356940760
Alagarai,Alagarai,10.9826,78.3891,India,IN,IND,Tamil Nādu,,9781,1356223718
Koini,Koini,26.4226,84.5147,India,IN,IND,Bihār,,9781,1356417149
Charne,Charne,26.1185,87.0754,India,IN,IND,Bihār,,9777,1356661444
Gangania,Gangania,25.2395,86.6536,India,IN,IND,Bihār,,9777,1356672685
Muddanūru,Muddanuru,14.6667,78.4,India,IN,IND,Andhra Pradesh,,9775,1356315811
Nallamadu,Nallamadu,16.8802,81.3549,India,IN,IND,Andhra Pradesh,,9774,1356005363
Rāmnagar Bankat,Ramnagar Bankat,26.7595,84.6122,India,IN,IND,Bihār,,9774,1356143200
Jalālpur,Jalalpur,26.0433,84.5041,India,IN,IND,Bihār,,9773,1356153368
Semri,Semri,25.6246,85.7672,India,IN,IND,Bihār,,9773,1356581496
Manalūrpettai,Manalurpettai,12.0079,79.0918,India,IN,IND,Tamil Nādu,,9769,1356810810
Pakri,Pakri,25.5876,85.158,India,IN,IND,Bihār,,9768,1356095543
Vālāntaravai,Valantaravai,9.339,78.8871,India,IN,IND,Tamil Nādu,,9768,1356805252
Karankot,Karankot,17.2866,77.5644,India,IN,IND,Andhra Pradesh,,9764,1356640136
Perket,Perket,18.7942,78.3068,India,IN,IND,Andhra Pradesh,,9764,1356618521
Mahīnāthpur,Mahinathpur,26.6554,86.0674,India,IN,IND,Bihār,,9761,1356035553
Kanchanpur,Kanchanpur,24.6096,84.2361,India,IN,IND,Bihār,,9758,1356197058
Jaisinghnagar,Jaisinghnagar,23.6858,81.3909,India,IN,IND,Madhya Pradesh,,9758,1356232050
Kāttāgaram,Kattagaram,12.411,78.3153,India,IN,IND,Tamil Nādu,,9758,1356744302
Salkhua,Salkhua,25.6677,86.6002,India,IN,IND,Bihār,,9757,1356763766
Gangūru,Ganguru,16.475,80.7411,India,IN,IND,Andhra Pradesh,,9757,1356095742
Erravaram,Erravaram,17.5458,82.8433,India,IN,IND,Andhra Pradesh,,9754,1356358551
Kolnūr,Kolnur,18.5095,79.426,India,IN,IND,Andhra Pradesh,,9754,1356969014
Aramangalam,Aramangalam,11.5843,76.0001,India,IN,IND,Kerala,,9754,1356031127
Dhamsāin,Dhamsain,26.0938,86.2541,India,IN,IND,Bihār,,9752,1356042628
Jagatpur,Jagatpur,26.3738,86.0509,India,IN,IND,Bihār,,9750,1356158599
Chegurumomadi,Chegurumomadi,18.2361,79.1974,India,IN,IND,Andhra Pradesh,,9750,1356510607
Sātulūru,Satuluru,16.2541,80.1214,India,IN,IND,Andhra Pradesh,,9749,1356993991
Shāhganj,Shahganj,22.8467,77.798,India,IN,IND,Madhya Pradesh,,9749,1356353440
Urlāha,Urlaha,25.744,87.0929,India,IN,IND,Bihār,,9745,1356063015
Undavalli,Undavalli,16.4957,80.58,India,IN,IND,Andhra Pradesh,,9743,1356008070
Dhanwāda,Dhanwada,16.65,77.6667,India,IN,IND,Andhra Pradesh,,9743,1356703437
Sirdala,Sirdala,24.6559,85.4092,India,IN,IND,Bihār,,9741,1356357119
Hunasamaranhalli,Hunasamaranhalli,13.1435,77.62,India,IN,IND,Karnātaka,,9741,1356150700
Chausa,Chausa,25.5149,83.897,India,IN,IND,Bihār,,9738,1356021388
Murungattoluvu,Murungattoluvu,11.1651,77.6411,India,IN,IND,Tamil Nādu,,9738,1356164776
Ghusiya,Ghusiya,25.1832,84.2486,India,IN,IND,Bihār,,9736,1356612578
Motīpur,Motipur,25.8159,86.014,India,IN,IND,Bihār,,9736,1356349446
Semmarikulan,Semmarikulan,8.4815,77.9972,India,IN,IND,Tamil Nādu,,9733,1356215719
Kaithinia,Kaithinia,26.2317,86.2817,India,IN,IND,Bihār,,9731,1356861595
Rangasamudram,Rangasamudram,13.714,78.2645,India,IN,IND,Andhra Pradesh,,9727,1356087301
Kusumha,Kusumha,25.1859,85.9234,India,IN,IND,Bihār,,9725,1356358917
Hadiāya,Hadiaya,30.3413,75.5117,India,IN,IND,Punjab,,9725,1356571025
Rāmpur,Rampur,25.8864,86.9547,India,IN,IND,Bihār,,9723,1356702357
Atlapadu,Atlapadu,16.8877,81.6772,India,IN,IND,Andhra Pradesh,,9723,1356405036
Karattuppālaiyam,Karattuppalaiyam,11.4402,77.3575,India,IN,IND,Tamil Nādu,,9719,1356163759
Elambalūr,Elambalur,11.2669,78.8816,India,IN,IND,Tamil Nādu,,9719,1356251515
Bareh,Bareh,26.6786,78.1887,India,IN,IND,Madhya Pradesh,,9716,1356951273
Kakkat,Kakkat,12.1998,75.2024,India,IN,IND,Kerala,,9716,1356054856
Tivim,Tivim,15.6,73.8,India,IN,IND,Goa,,9716,1356138796
Mahuver,Mahuver,21.0081,72.8681,India,IN,IND,Gujarāt,,9715,1356010410
Tellār,Tellar,12.4011,79.553,India,IN,IND,Tamil Nādu,,9713,1356127154
Haraiyā,Haraiya,27.09,85.09,India,IN,IND,Bihār,,9710,1356659915
Kottampatti,Kottampatti,10.6705,77.0194,India,IN,IND,Tamil Nādu,,9709,1356170390
Sundarapāndiyam,Sundarapandiyam,9.6127,77.6738,India,IN,IND,Tamil Nādu,,9709,1356218421
Lāpangā,Lapanga,23.6333,85.377,India,IN,IND,Jhārkhand,,9708,1356189882
Tiruvengadam,Tiruvengadam,9.2586,77.6748,India,IN,IND,Tamil Nādu,,9705,1356289004
Periyapuliyūr,Periyapuliyur,11.4296,77.6309,India,IN,IND,Tamil Nādu,,9704,1356167822
Kannāndahalli,Kannandahalli,12.4164,78.3803,India,IN,IND,Tamil Nādu,,9704,1356099078
Vanipenta,Vanipenta,14.7906,78.7805,India,IN,IND,Andhra Pradesh,,9704,1356367532
Punnavalli,Punnavalli,16.4062,80.401,India,IN,IND,Andhra Pradesh,,9703,1356542997
Bararam,Bararam,26.1572,84.3627,India,IN,IND,Bihār,,9703,1356051379
Belsara,Belsara,26.0152,87.2023,India,IN,IND,Bihār,,9703,1356723054
Rāmpura,Rampura,14.881,76.7814,India,IN,IND,Karnātaka,,9703,1356066693
Pipra Dewās,Pipra Dewas,25.4636,86.0236,India,IN,IND,Bihār,,9702,1356942595
Āttūrkuppam,Atturkuppam,12.6,78.5423,India,IN,IND,Tamil Nādu,,9702,1356958556
Madhubani,Madhubani,27.0001,84.104,India,IN,IND,Bihār,,9702,1356306845
Wadgira,Wadgira,16.5858,77.098,India,IN,IND,Karnātaka,,9700,1356118062
Tungāvi,Tungavi,10.6263,77.3294,India,IN,IND,Tamil Nādu,,9700,1356171107
Zafargarh,Zafargarh,17.7686,79.4859,India,IN,IND,Andhra Pradesh,,9698,1356679643
Pāra,Para,23.52,86.52,India,IN,IND,West Bengal,,9697,1356401794
Pai Bigha,Pai Bigha,25.0511,84.9226,India,IN,IND,Bihār,,9695,1356830413
Latteri,Latteri,12.9712,79.0685,India,IN,IND,Tamil Nādu,,9692,1356641236
Santamāgulūru,Santamaguluru,16.1303,79.9486,India,IN,IND,Andhra Pradesh,,9687,1356148353
Mohdra,Mohdra,24.1849,79.9577,India,IN,IND,Madhya Pradesh,,9687,1356912646
Malhārgarh,Malhargarh,24.2829,74.9902,India,IN,IND,Madhya Pradesh,,9687,1356997775
Velakkuttai,Velakkuttai,12.6519,78.6937,India,IN,IND,Tamil Nādu,,9687,1356982055
Jagtiāl,Jagtial,18.7895,78.912,India,IN,IND,Andhra Pradesh,,9682,1356225238
Pullūru,Pulluru,16.8301,80.6226,India,IN,IND,Andhra Pradesh,,9678,1356073321
Pondalūru,Pondaluru,14.2535,79.2408,India,IN,IND,Andhra Pradesh,,9678,1356207096
Perumbalam,Perumbalam,9.85,76.3667,India,IN,IND,Kerala,,9678,1356677190
Makri,Makri,24.386,83.5559,India,IN,IND,Jhārkhand,,9676,1356113647
Piprai,Piprai,24.5097,77.9642,India,IN,IND,Madhya Pradesh,,9676,1356540061
Pindra,Pindra,24.9595,80.7879,India,IN,IND,Madhya Pradesh,,9675,1356005674
Madanpur,Madanpur,24.6554,84.5844,India,IN,IND,Bihār,,9674,1356209241
Dināra,Dinara,25.4613,78.3205,India,IN,IND,Madhya Pradesh,,9674,1356253897
Ottappidāram,Ottappidaram,8.9127,78.0218,India,IN,IND,Tamil Nādu,,9674,1356118455
Pathāri,Pathari,23.9333,78.2167,India,IN,IND,Madhya Pradesh,,9671,1356396863
Mākhar,Makhar,25.7693,86.6025,India,IN,IND,Bihār,,9670,1356353555
Parmānpur,Parmanpur,26.1457,87.3122,India,IN,IND,Bihār,,9667,1356613429
Laligam,Laligam,12.05,78.15,India,IN,IND,Tamil Nādu,,9667,1356119023
Velpūru,Velpuru,16.1496,79.863,India,IN,IND,Andhra Pradesh,,9667,1356780033
Bithauli,Bithauli,26.0219,86.0793,India,IN,IND,Bihār,,9667,1356539912
Mānrar,Manrar,25.8895,85.0643,India,IN,IND,Bihār,,9666,1356085194
Thepaha Rāja Rām,Thepaha Raja Ram,26.2229,84.2523,India,IN,IND,Bihār,,9662,1356390012
Reddippatti,Reddippatti,11.21,78.2166,India,IN,IND,Tamil Nādu,,9662,1356252502
Pareo,Pareo,25.5582,84.8017,India,IN,IND,Bihār,,9662,1356020298
Karīmpur,Karimpur,23.97,88.62,India,IN,IND,West Bengal,,9661,1356853498
Kishanpūra Kalān,Kishanpura Kalan,30.9337,75.3499,India,IN,IND,Punjab,,9661,1356447892
Dundankop,Dundankop,16.14,74.81,India,IN,IND,Karnātaka,,9658,1356250293
Kannamangalam,Kannamangalam,12.7499,79.1518,India,IN,IND,Tamil Nādu,,9657,1356039630
Dahua,Dahua,24.7742,87.0325,India,IN,IND,Bihār,,9657,1356097095
Talapalli,Talapalli,18.1158,78.57,India,IN,IND,Andhra Pradesh,,9656,1356010785
Barahbatta,Barahbatta,25.7727,85.7522,India,IN,IND,Bihār,,9653,1356546582
Dandkhora,Dandkhora,25.5729,87.6472,India,IN,IND,Bihār,,9651,1356461583
Hardia,Hardia,25.8657,86.2176,India,IN,IND,Bihār,,9650,1356326348
Tiruvambalapuram,Tiruvambalapuram,8.2514,77.7752,India,IN,IND,Tamil Nādu,,9650,1356221818
Konidena,Konidena,16.0156,80.057,India,IN,IND,Andhra Pradesh,,9650,1356752751
Dhorgaon,Dhorgaon,25.9545,86.8933,India,IN,IND,Bihār,,9649,1356150069
Simrol,Simrol,22.5387,75.9111,India,IN,IND,Madhya Pradesh,,9647,1356759752
Ikkarai Boluvāmpatti,Ikkarai Boluvampatti,10.9669,76.7996,India,IN,IND,Tamil Nādu,,9645,1356159442
Nanjundāpuram,Nanjundapuram,11.0857,76.8726,India,IN,IND,Tamil Nādu,,9643,1356151928
Kataha,Kataha,26.7159,84.9424,India,IN,IND,Bihār,,9643,1356221445
Beltangadi,Beltangadi,12.9795,75.2699,India,IN,IND,Karnātaka,,9642,1356104826
Bendrahallī,Bendrahalli,12.2642,78.3223,India,IN,IND,Tamil Nādu,,9639,1356005402
Piploda,Piploda,23.6073,74.942,India,IN,IND,Madhya Pradesh,,9639,1356370346
Kathūrah,Kathurah,29.086,76.582,India,IN,IND,Haryāna,,9639,1356502474
Adamankottai,Adamankottai,12.0742,78.1237,India,IN,IND,Tamil Nādu,,9638,1356256995
Bhāgsar,Bhagsar,30.4417,74.4023,India,IN,IND,Punjab,,9636,1356015846
Godhra,Godhra,20.9231,70.9214,India,IN,IND,Gujarāt,,9631,1356153394
Mādāri Hāt,Madari Hat,26.7,89.2833,India,IN,IND,West Bengal,,9631,1356090157
Bochaha,Bochaha,25.5675,85.7393,India,IN,IND,Bihār,,9628,1356651748
Gundi,Gundi,18.6237,79.0923,India,IN,IND,Andhra Pradesh,,9625,1356669358
Nambutalai,Nambutalai,9.7277,79.0071,India,IN,IND,Tamil Nādu,,9625,1356056741
Anantpur,Anantpur,16.889,75.0146,India,IN,IND,Karnātaka,,9620,1356733791
Bilāspur,Bilaspur,30.32,77.32,India,IN,IND,Haryāna,,9620,1356893959
Tadhwa Nandpur,Tadhwa Nandpur,26.7556,84.4326,India,IN,IND,Bihār,,9617,1356156219
Babhantoli,Babhantoli,26.252,87.926,India,IN,IND,Bihār,,9617,1356910526
Kāradka,Karadka,12.5333,75.1333,India,IN,IND,Kerala,,9613,1356068871
Masar,Masar,25.5577,84.5767,India,IN,IND,Bihār,,9613,1356553453
Rāmpur,Rampur,25.1826,86.1465,India,IN,IND,Bihār,,9612,1356817448
Gāndlapenta,Gandlapenta,14.05,78.3089,India,IN,IND,Andhra Pradesh,,9611,1356354351
Harīpur,Haripur,26.258,87.242,India,IN,IND,Bihār,,9610,1356851777
Mangalam,Mangalam,11.6368,79.2806,India,IN,IND,Tamil Nādu,,9610,1356702114
Thogadūru,Thogaduru,12.0957,76.8078,India,IN,IND,Karnātaka,,9609,1356111905
Kirlampūdi,Kirlampudi,17.1919,82.1825,India,IN,IND,Andhra Pradesh,,9609,1356313374
Bhawānandpur,Bhawanandpur,25.54,86.103,India,IN,IND,Bihār,,9603,1356038471
Hindoli,Hindoli,25.4,75.83,India,IN,IND,Rājasthān,,9601,1356472926
Petua,Petua,22.4143,88.4489,India,IN,IND,West Bengal,,9596,1356023714
Dobhāwān,Dobhawan,25.3987,85.7856,India,IN,IND,Bihār,,9595,1356424924
Gonikoppal,Gonikoppal,12.183,75.9294,India,IN,IND,Karnātaka,,9592,1356151416
Chavuttahalli,Chavuttahalli,12.4202,78.2352,India,IN,IND,Tamil Nādu,,9592,1356008957
Chilpur,Chilpur,18.2388,79.4529,India,IN,IND,Andhra Pradesh,,9591,1356017885
Kudayattūr,Kudayattur,9.8167,76.7833,India,IN,IND,Kerala,,9590,1356677812
Soanpeta,Soanpeta,18.9586,78.361,India,IN,IND,Andhra Pradesh,,9589,1356123372
Majali,Majali,14.9,74.1,India,IN,IND,Karnātaka,,9588,1356105259
Sūlibele,Sulibele,13.1667,77.8,India,IN,IND,Karnātaka,,9587,1356063861
Pāchhāpur,Pachhapur,16.0955,74.6875,India,IN,IND,Karnātaka,,9585,1356066054
Banāso,Banaso,23.9884,85.7866,India,IN,IND,Jhārkhand,,9585,1356746877
Enkakād,Enkakad,10.65,76.25,India,IN,IND,Kerala,,9584,1356035242
Ratnahalli,Ratnahalli,12.3652,76.502,India,IN,IND,Karnātaka,,9584,1356157793
Ekma,Ekma,26.0541,86.6121,India,IN,IND,Bihār,,9584,1356259501
Puduppattanam,Puduppattanam,10.7626,79.1616,India,IN,IND,Tamil Nādu,,9584,1356176214
Rellivalasa,Rellivalasa,17.9108,83.41,India,IN,IND,Andhra Pradesh,,9581,1356795224
Tālavādi,Talavadi,11.778,77.0055,India,IN,IND,Tamil Nādu,,9581,1356280276
Perumbālai,Perumbalai,11.9635,77.9375,India,IN,IND,Tamil Nādu,,9579,1356048447
Pagidyāla,Pagidyala,15.9333,78.3333,India,IN,IND,Andhra Pradesh,,9579,1356120512
Avanāshipālaiyam,Avanashipalaiyam,10.9696,77.4352,India,IN,IND,Tamil Nādu,,9579,1356070013
Gamharia,Gamharia,26.0561,86.7243,India,IN,IND,Bihār,,9575,1356259967
Parūr,Parur,11.5793,79.255,India,IN,IND,Tamil Nādu,,9572,1356162540
Sarmera,Sarmera,25.2564,85.7988,India,IN,IND,Bihār,,9571,1356914849
Jaisinghnagar,Jaisinghnagar,23.626,78.5726,India,IN,IND,Madhya Pradesh,,9571,1356315402
Sānampūdi,Sanampudi,16.086,79.835,India,IN,IND,Andhra Pradesh,,9570,1356372869
Gawān,Gawan,28.43,78.35,India,IN,IND,Uttar Pradesh,,9568,1356197475
